1.411378834821210571e-01,-6.917599130907171379e+00,1.100000000000000089e+00,1.100000000000000089e+00,-4.607713946075811323e-05,6.919038794113208546e+00
1.485655718406082015e-01,-7.281680829673774724e+00,1.100000000000000089e+00,1.100000000000000089e+00,-5.369001184786863608e-05,7.283196251720664982e+00
1.559861191019148996e-01,-7.645762018362008305e+00,1.100000000000000089e+00,1.100000000000000089e+00,-6.129420072758502518e-05,7.647353053769307962e+00
1.633985051093000684e-01,-8.009842624103526987e+00,1.100000000000000089e+00,1.100000000000000089e+00,-6.890709328008399754e-05,8.011509106778774481e+00
1.708017825743509133e-01,-8.373922719766683898e+00,1.100000000000000089e+00,1.100000000000000089e+00,-7.651131733436402683e-05,8.375664464525049979e+00
1.781949313403480284e-01,-8.738002232483127685e+00,1.100000000000000089e+00,1.100000000000000089e+00,-8.411567214597897451e-05,8.739819033669142812e+00
1.855768583821931217e-01,-9.102081016516185841e+00,1.100000000000000089e+00,1.100000000000000089e+00,-9.172913177141313269e-05,9.103972646626424137e+00
1.929466164114950477e-01,-9.466159217602545084e+00,1.100000000000000089e+00,1.100000000000000089e+00,-9.933377123329573837e-05,9.468125430275938115e+00
2.003031852715055072e-01,-9.830236690005506262e+00,1.100000000000000089e+00,1.100000000000000089e+00,-1.069475417736785906e-04,9.832277218705874233e+00
2.076455448054978781e-01,-1.019431343372508181e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.145616624773021042e-04,1.019642799182186721e+01
2.149727477250521213e-01,-1.055838944876127528e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.221666263145188523e-04,1.056057773111500353e+01
2.222837010051060824e-01,-1.092246458937739639e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.297809310797553629e-04,1.092472626956121395e+01
2.295773844889114346e-01,-1.128653892844180540e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.373956140911388965e-04,1.128887366030285833e+01
2.368528508880625993e-01,-1.165061239308614560e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.450011773340953143e-04,1.165301981237570317e+01
2.441090800458257659e-01,-1.201468491044208520e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.526159295390639001e-04,1.201716463350526531e+01
2.513450518054597960e-01,-1.237875655337795600e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.602221158555528380e-04,1.238130817728618993e+01
2.585597460102163070e-01,-1.274282717615709437e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.678376990226449698e-04,1.274545027892133220e+01
2.657521425033688156e-01,-1.310689677877948967e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.754441909930106553e-04,1.310959091949986366e+01
2.729212939965044438e-01,-1.347096528837680829e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.830601074401571660e-04,1.347373000887855810e+01
2.800661074645465209e-01,-1.383503277781738738e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.906673027274120088e-04,1.383786759994415938e+01
2.871856356190967685e-01,-1.419909917423288093e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.982839401307638454e-04,1.420200360294318465e+01
2.942788583034141592e-01,-1.456316433188662174e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.058915275934391359e-04,1.456613785404501726e+01
3.013446824924146950e-01,-1.492722832364694163e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.135085653477623142e-04,1.493027040678910744e+01
3.083822337660356849e-01,-1.529129114951384949e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.211260945408518013e-04,1.529440124633188347e+01
3.153904190992076750e-01,-1.565535266375066570e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.272592649386359176e-04,1.565853020811612240e+01
3.223682912035179537e-01,-1.601941293922571319e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.071415239957180056e-04,1.602265734920570495e+01
3.293146841855542628e-01,-1.638347183020233544e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.173718770698524259e-04,1.638678250416563031e+01
3.362287964935893880e-01,-1.674752940954886071e+01,1.100000000000000089e+00,1.100000000000000089e+00,8.594434968075458309e-05,1.675090573334588839e+01
3.431094622342111822e-01,-1.711158553152861472e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.467779057404740314e-04,1.711502687185884497e+01
3.499558069873495714e-01,-1.747564026900993639e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.009031299456127941e-03,1.747914597918373403e+01
3.567666648595924084e-01,-1.783969354912448324e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.815236660198686104e-03,1.784326296388386623e+01
3.635411614308697303e-01,-1.820374529900392346e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.884587915897698918e-03,1.820737774028559031e+01
3.702898626102846813e-01,-1.856779508143821644e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.217755887096798911e-03,1.857149007056028012e+01
3.772090028336824719e-01,-1.893183422509507707e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.814766839715638028e-03,1.893559496288644795e+01
3.846423020542456550e-01,-1.929584808343844315e+01,1.100000000000000089e+00,1.100000000000000089e+00,7.674164285943411122e-03,1.929968470869553698e+01
3.929379251937987760e-01,-1.965982149985389071e+01,1.100000000000000089e+00,1.100000000000000089e+00,9.771020293276717200e-03,1.966375264908634790e+01
4.024438914374879883e-01,-2.002373953633199477e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.206161250466900210e-02,2.002779481789142579e+01
4.135082199704740447e-01,-2.038758718199501629e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.450089171235378546e-02,2.039181065356400779e+01
4.264789299779032095e-01,-2.075134942596519849e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.703974134901306905e-02,2.075580407308738273e+01
4.417040406449362355e-01,-2.111501118449645276e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.962764643983989227e-02,2.111978440032069315e+01
4.595317168933975571e-01,-2.147855744671102229e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.221601754659896510e-02,2.148376751917458094e+01
4.803098321717551578e-01,-2.184197327459949989e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.478039248256049334e-02,2.184777685151976812e+01
5.043865514018553986e-01,-2.220524365728413230e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.731646900631110736e-02,2.221184423449265211e+01
5.321098209004943014e-01,-2.256835343815049200e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.982259254689061112e-02,2.257601080713834563e+01
5.638277327211754786e-01,-2.293128775205750003e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.230098578463311276e-02,2.294032844621366607e+01
5.998834238703608657e-01,-2.329401781601142218e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.475555123693952614e-02,2.330484608935355695e+01
6.405816297400789283e-01,-2.365640751195573444e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.719023512631575157e-02,2.366951393231153489e+01
6.862091601110463790e-01,-2.401827051554865378e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.960949640322182497e-02,2.403424219403119366e+01
7.370527518956658808e-01,-2.437941999236999990e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.202137612725689170e-02,2.439895305955879579e+01
7.933990691379831928e-01,-2.473966910799961383e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.443433549585194126e-02,2.476358209402902233e+01
8.555347030137080422e-01,-2.509883124662233200e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.684424547760712709e-02,2.512807939006451008e+01
9.237463904352360977e-01,-2.545671950094964586e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.923051036005205577e-02,2.549241005976765706e+01
9.983207954466201128e-01,-2.581314725516641317e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.156961584040039431e-02,2.585655575294390474e+01
1.079544654960241212e+00,-2.616792767485245008e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.383633224026132535e-02,2.622051517588400316e+01
1.167704560151823667e+00,-2.652087392558759404e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.600334118197236588e-02,2.658430525929940202e+01
1.263087175065405798e+00,-2.687179939155668862e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.804467247282185660e-02,2.694796241362663380e+01
1.365979236613390713e+00,-2.722051716547122879e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.993352716061393914e-02,2.731154302665970945e+01
1.476665077052984776e+00,-2.756683990283267605e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.160245646822307131e-02,2.767512354550986231e+01
1.595327231572385651e+00,-2.791054848854684778e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.296875531831432060e-02,2.803873913759692016e+01
1.722008911096382988e+00,-2.825138074233147734e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.394890918784038036e-02,2.840235276928161312e+01
1.856743489324054197e+00,-2.858907135056571747e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.446983923878109313e-02,2.876592993228803508e+01
1.999564121349456380e+00,-2.892335507249706694e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.447213161754301869e-02,2.912944518599881150e+01
2.150504035135003100e+00,-2.925396652163633959e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.391276528209020868e-02,2.949288264674764193e+01
2.309596458643087047e+00,-2.958064045723104130e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.284265678767196606e-02,2.985623682577219640e+01
2.476792788691863478e+00,-2.990317904174186125e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.135773141848250428e-02,3.021953525857919587e+01
2.651696621519348707e+00,-3.022167088306855121e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.955328073921970639e-02,3.058289238831440571e+01
2.833818791968527151e+00,-3.053628080939301270e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.752684137121482494e-02,3.094641390172317585e+01
3.022670499224075602e+00,-3.084717386750217827e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.541781920625440255e-02,3.131017132214756415e+01
3.217762650997298746e+00,-3.115451473984128938e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.337930158202412040e-02,3.167420340794999944e+01
3.418606373604538007e+00,-3.145846847319726791e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.152895598221941126e-02,3.203851930512135482e+01
3.624727002688159949e+00,-3.175918881976454955e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.995559703983365463e-02,3.240309911884308747e+01
3.835883271179046261e+00,-3.205665129578138561e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.874838205997455987e-02,3.276788795414518773e+01
4.052024462713550435e+00,-3.235068560794045567e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.798045177823506008e-02,3.313281697656572788e+01
4.273105471790064058e+00,-3.264111730943915290e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.763084048709725210e-02,3.349782024478358977e+01
4.499081120038665560e+00,-3.292777180773819623e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.763215341853837409e-02,3.386283503215042145e+01
4.729906156221084679e+00,-3.321047480177165312e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.791017866863216124e-02,3.422780240077958780e+01
4.965535547704055475e+00,-3.348905162613188935e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.837745085185502641e-02,3.459266711159891372e+01
5.205924043249313016e+00,-3.376332790688466190e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.894305523909208561e-02,3.495737810262343004e+01
5.451026537355265766e+00,-3.403312905149065415e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.951671552742801380e-02,3.532188858292222733e+01
5.700797778783648795e+00,-3.429828068601562308e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.004337504207870962e-02,3.568615642714669178e+01
5.955192662032853690e+00,-3.455860821792026627e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.049595527425454478e-02,3.605014431223483484e+01
6.214166081601302238e+00,-3.481393727327033361e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.085262636420675303e-02,3.641382020990875645e+01
6.477672713382380820e+00,-3.506409340526318630e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.110421634930858298e-02,3.677715729219768548e+01
6.745660747987342276e+00,-3.530895259198656078e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.124364215648768289e-02,3.714016363926928221e+01
7.018062272124612200e+00,-3.554851060707679267e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.126420828430871407e-02,3.750291787142416666e+01
7.294807259320791104e+00,-3.578278093117654635e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.116458879603431181e-02,3.786550630572953224e+01
7.575825318760808003e+00,-3.601177704492845066e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.095646200329755071e-02,3.822801198822969582e+01
7.861046351102912944e+00,-3.623551242897513447e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.065518220706023006e-02,3.859051517354647842e+01
8.150400111268705672e+00,-3.645400034535424538e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.029248351463322386e-02,3.895309284539868599e+01
8.443816427048115969e+00,-3.666725434757673696e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.992356344255121509e-02,3.931581919380678158e+01
8.741225126231057629e+00,-3.687528791628528069e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.960914697561787795e-02,3.967876533314332477e+01
9.042555963739133063e+00,-3.707811445925415228e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.940733267042964755e-02,4.004199925249285741e+01
9.347738694493932243e+00,-3.727574738425767720e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.936646156624356629e-02,4.040558593018664624e+01
9.656703292022058349e+00,-3.746820009907015248e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.953577462129940545e-02,4.076958753727706863e+01
9.969379365508423518e+00,-3.765548615720253167e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.995011721581256448e-02,4.113406304331500962e+01
1.028569637840126738e+01,-3.783761561448557131e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.062267663889923747e-02,4.149906659378495277e+01
1.060556054914879986e+01,-3.801444747068407537e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.156473495057296158e-02,4.186455611907208407e+01
1.092884625273529053e+01,-3.818563028180096097e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.278686827765603773e-02,4.223036645376109988e+01
1.125542560522648294e+01,-3.835079693714639149e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.428475668086268913e-02,4.259633653110563500e+01
1.158517050408313409e+01,-3.850958025316212741e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.603220575298856893e-02,4.296231991838835995e+01
1.191795299250265039e+01,-3.866161326489500993e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.798304507333239960e-02,4.332818631648369490e+01
1.225364504081410644e+01,-3.880652878878681378e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.001671059264027108e-02,4.369382228348417385e+01
1.259211861934660348e+01,-3.894395971414769519e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.198593726024276274e-02,4.405913259350860045e+01
1.293324584416588863e+01,-3.907353900315610673e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.373555033543559789e-02,4.442404158990747476e+01
1.327689868560103470e+01,-3.919489954512219043e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.511986867947462676e-02,4.478849413355719378e+01
1.362294904111279514e+01,-3.930767430222442727e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.601011424071685785e-02,4.515245703604765737e+01
1.397126902676691884e+01,-3.941149601803626012e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.629505141219586839e-02,4.551592059829317805e+01
1.432173061289248217e+01,-3.950599780047284781e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.593849835637810575e-02,4.587889981289552566e+01
1.467420132484992656e+01,-3.959094639798234283e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.492737111713244025e-02,4.624146272744501118e+01
1.502852915928492195e+01,-3.966669318169345360e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.325205980163750574e-02,4.660379653693285462e+01
1.538455708492778840e+01,-3.973374888579143516e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.092265753771031883e-02,4.696608420066105793e+01
1.574212770616714963e+01,-3.979262409872485762e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.802495890141867035e-02,4.732846940989490747e+01
1.610108384599664433e+01,-3.984382962754730073e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.467006139229019235e-02,4.769105942148275545e+01
1.646126825454158649e+01,-3.988787606070734171e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.098130615178262520e-02,4.805392702327849719e+01
1.682252368192725811e+01,-3.992527405952186825e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.710322729291328836e-02,4.841711305567915957e+01
1.718469302401564391e+01,-3.995653435817614252e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.318449933055543838e-02,4.878062899566073440e+01
1.754761888519538005e+01,-3.998216761798707353e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.935506089524469509e-02,4.914445896243311296e+01
1.791114416132843346e+01,-4.000268450027155609e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.566766243919113066e-02,4.950856275099660309e+01
1.827511160254011457e+01,-4.001859573921483815e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.215074044322752816e-02,4.987287781489993677e+01
1.863936388608737360e+01,-4.003041192326549691e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.882302005519640428e-02,5.023732170396231567e+01
1.900374398070054482e+01,-4.003864364087209538e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.568419140316238400e-02,5.060179476815918775e+01
1.936813515130118191e+01,-4.004374384162736789e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.273049565283887311e-02,5.096622162949002899e+01
1.973251910793629804e+01,-4.004602564078228255e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.995781492557814271e-02,5.133061273045223061e+01
2.009689206145228013e+01,-4.004578087603292857e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.735446042691670201e-02,5.169498576617763064e+01
2.046125051416888141e+01,-4.004330167654874373e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.489130978309421809e-02,5.205935265338901985e+01
2.082559074980083835e+01,-4.003887995289417034e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.254043414872516547e-02,5.242371971960168509e+01
2.118990927066789354e+01,-4.003280783423865330e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.029951573665328739e-02,5.278808883913807648e+01
2.155420236048477634e+01,-4.002537723114662782e+01,1.100000000000000089e+00,1.100000000000000089e+00,8.179371128081893566e-03,5.315245770327254604e+01
2.191846637583454793e+01,-4.001688019991918566e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.191807213618471563e-03,5.351682080845530010e+01
2.228269774616864041e+01,-4.000760879685743987e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.356271767666232766e-03,5.388117016010860283e+01
2.264689282807009718e+01,-3.999785493252583990e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.709846370890242259e-03,5.424549583248238349e+01
2.301104797812201141e+01,-3.998791073609380931e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.289348323365079561e-03,5.460978673320872900e+01
2.337515962577578321e+01,-3.997806804525744440e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.069448372726468962e-04,5.497403139071250422e+01
2.373922478342952402e+01,-3.996859537984449418e+01,1.100000000000000089e+00,1.100000000000000089e+00,-8.372609035792268929e-04,5.533821976286003519e+01
2.410324614721176673e+01,-3.995956538958854054e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.543268811371695075e-03,5.570235310933342276e+01
2.446722932798457606e+01,-3.995095395506949387e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.013914184238668921e-03,5.606643814430460537e+01
2.483117979087336380e+01,-3.994273637392059584e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.276632777628062425e-03,5.643048136711873752e+01
2.519510314674018758e+01,-3.993488808951170910e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.370970935947690466e-03,5.679448934026429185e+01
2.555900493357879455e+01,-3.992738439947605400e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.336563924749068388e-03,5.715846848228822807e+01
2.592289068938290342e+01,-3.992020052857851908e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.213108163811973624e-03,5.752242514355189940e+01
2.628676595214624356e+01,-3.991331184732066362e+01,1.100000000000000089e+00,1.100000000000000089e+00,-2.040321812160787295e-03,5.788636560678807541e+01
2.665063625986257634e+01,-3.990669365333567242e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.855069920477959468e-03,5.825029609648247231e+01
2.701450722339393806e+01,-3.990032124425678006e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.669592985155907497e-03,5.861422285518360553e+01
2.737838430786576183e+01,-3.989416991771721399e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.483994159431235122e-03,5.897815192989722277e+01
2.774227319700841932e+01,-3.988821511708684397e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.298310488879289484e-03,5.934208953896232686e+01
2.810617921021066579e+01,-3.988243199426221963e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.112570922638438965e-03,5.970604150138917987e+01
2.847010810407122605e+01,-3.987679591974487892e+01,1.100000000000000089e+00,1.100000000000000089e+00,-9.268122687053512122e-04,6.007001403486187741e+01
2.883406534371549412e+01,-3.987128226403638109e+01,1.100000000000000089e+00,1.100000000000000089e+00,-7.410448491058819077e-04,6.043401303580658634e+01
2.919805654000556316e+01,-3.986586625190162181e+01,1.100000000000000089e+00,1.100000000000000089e+00,-5.553049067876037262e-04,6.079804452368108514e+01
2.956208715806680587e+01,-3.986052325384213191e+01,1.100000000000000089e+00,1.100000000000000089e+00,-3.696199531916698677e-04,6.116211435010771424e+01
2.992616273589296938e+01,-3.985522864035947066e+01,1.100000000000000089e+00,1.100000000000000089e+00,-1.819173762903789288e-04,6.152622842467965825e+01
3.029028888434611844e+01,-3.984995756335018768e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.716285331724675797e-05,6.189039272309475592e+01
3.065447114141998242e+01,-3.984468546618415985e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.889754722194835226e-04,6.225461313901887905e+01
3.101871504510831201e+01,-3.983938757362626859e+01,1.100000000000000089e+00,1.100000000000000089e+00,9.158188590292204705e-04,6.261889556933863332e+01
3.138302613340482594e+01,-3.983403932904639788e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.700108823603644573e-03,6.298324591279376961e+01
3.174741001717159605e+01,-3.982861588434109024e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.814399286097411801e-03,6.334767015526595202e+01
3.211187216153403057e+01,-3.982309268288025095e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.329610390278294287e-03,6.371217414760025122e+01
3.247641810448585176e+01,-3.981744494942873303e+01,1.100000000000000089e+00,1.100000000000000089e+00,6.279876391268948005e-03,6.407676383672458087e+01
3.284105097936561890e+01,-3.981163136763857580e+01,1.100000000000000089e+00,1.100000000000000089e+00,8.667793314849922201e-03,6.444144305353891866e+01
3.320572837680027334e+01,-3.980531419276034200e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.149529404484524349e-02,6.480617516193925098e+01
3.357036934006563911e+01,-3.979790107806957877e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.476232341986062971e-02,6.517089147136414340e+01
3.393489145507074056e+01,-3.978879166132455225e+01,1.100000000000000089e+00,1.100000000000000089e+00,1.843148652491519504e-02,6.553552739088007684e+01
3.429921245346130831e+01,-3.977738536167851180e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.243287241198180584e-02,6.590002690190843282e+01
3.466324999401472695e+01,-3.976308167115307413e+01,1.100000000000000089e+00,1.100000000000000089e+00,2.667453918017634318e-02,6.626434534296629408e+01
3.502692166264002083e+01,-3.974528022750651246e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.101296922805477779e-02,6.662845243429603670e+01
3.539014526385125947e+01,-3.972338044989209038e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.529583278828506143e-02,6.699233563634913935e+01
3.575283823782083914e+01,-3.969678183033138907e+01,1.100000000000000089e+00,1.100000000000000089e+00,3.937195588374978183e-02,6.735600262678053696e+01
3.611491846193111854e+01,-3.966488386084601814e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.312767420328988965e-02,6.771948518365093150e+01
3.647630344922282575e+01,-3.962708610632592610e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.648390828691797982e-02,6.808284145411641930e+01
3.683691100421000186e+01,-3.958278813166105436e+01,1.100000000000000089e+00,1.100000000000000089e+00,4.938440757732255604e-02,6.844615966075247115e+01
3.719665856706502893e+01,-3.953138964747800088e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.182324899072445618e-02,6.880956042183649402e+01
3.755543690814834434e+01,-3.947245337087683481e+01,1.100000000000000089e+00,1.100000000000000089e+00,5.380306672291178954e-02,6.917314725153485711e+01
